281.00,5.000,18.002,6.734,6.734,0.002,0.000,1.0000,25.000,9.480,11.268,544.15
286.00,5.000,17.997,6.736,6.736,0.000,0.000,1.0000,25.000,9.521,11.262,545.60
291.00,5.000,17.992,6.738,6.738,0.000,0.000,1.0000,25.000,9.562,11.255,547.05
296.00,5.000,17.987,6.739,6.739,0.000,0.000,1.0000,25.000,9.602,11.248,548.49
301.00,5.000,17.982,6.741,6.741,0.000,0.000,1.0000,25.000,9.642,11.241,549.91
306.00,5.000,17.977,6.743,6.743,0.000,0.000,1.0000,25.000,9.682,11.234,551.32
311.00,5.000,17.973,6.745,6.745,0.000,0.000,1.0000,25.000,9.722,11.228,552.73
316.00,5.000,17.968,6.746,6.746,0.000,0.000,1.0000,25.000,9.762,11.221,554.12
321.00,5.000,17.963,6.748,6.748,0.000,0.000,1.0000,25.000,9.801,11.214,555.50
326.00,5.000,17.958,6.750,6.750,0.000,0.000,1.0000,25.000,9.840,11.208,556.87
331.00,5.000,17.952,6.751,6.751,0.000,0.000,1.0000,25.000,9.880,11.201,558.23
336.00,5.000,17.947,6.753,6.753,0.000,0.000,1.0000,25.000,9.919,11.195,559.58
341.00,5.000,17.942,6.754,6.754,0.000,0.000,1.0000,25.000,9.957,11.188,560.92
346.00,5.000,17.937,6.756,6.756,0.000,0.000,1.0000,25.000,9.996,11.182,562.25
351.00,5.000,17.932,6.757,6.757,0.000,0.000,1.0000,25.000,10.035,11.175,563.57
356.00,5.000,17.927,6.759,6.759,0.000,0.000,1.0000,25.000,10.073,11.169,564.87
361.00,5.000,17.922,6.760,6.760,0.000,0.000,1.0000,25.000,10.111,11.162,566.17
366.00,5.000,17.917,6.761,6.761,0.000,0.000,1.0000,25.000,10.149,11.156,567.46
371.00,5.000,17.912,6.762,6.762,0.000,0.000,1.0000,25.000,10.187,11.149,568.74
376.00,5.000,17.907,6.764,6.764,0.000,0.000,1.0000,25.000,10.225,11.143,570.01
381.00,5.000,17.901,6.765,6.765,0.000,0.000,1.0000,25.000,10.263,11.137,571.26
386.00,5.000,17.896,6.766,6.766,0.000,0.000,1.0000,25.000,10.300,11.130,572.51
391.00,5.000,17.891,6.767,6.767,0.000,0.000,1.0000,25.000,10.337,11.124,573.75
396.00,5.000,17.886,6.768,6.768,0.000,0.000,1.0000,25.000,10.375,11.118,574.98
401.00,5.000,17.881,6.769,6.769,0.000,0.000,1.0000,25.000,10.412,11.111,576.20
406.00,5.000,17.876,6.770,6.770,0.000,0.000,1.0000,25.000,10.448,11.105,577.41
411.00,5.000,17.870,6.771,6.771,0.000,0.000,1.0000,25.000,10.485,11.099,578.61
416.00,5.000,17.865,6.772,6.772,0.000,0.000,1.0000,25.000,10.522,11.093,579.80
421.00,5.000,17.860,6.773,6.773,0.000,0.000,1.0000,25.000,10.558,11.087,580.98
426.00,5.000,17.855,6.774,6.774,0.000,0.000,1.0000,25.000,10.595,11.081,582.15
431.00,5.000,17.849,6.775,6.775,0.000,0.000,1.0000,25.000,10.631,11.074,583.31
436.00,5.000,17.844,6.776,6.776,0.000,0.000,1.0000,25.000,10.667,11.068,584.47
441.00,5.000,17.839,6.776,6.776,0.000,0.000,1.0000,25.000,10.703,11.062,585.61
446.00,5.000,17.833,6.777,6.777,0.000,0.000,1.0000,25.000,10.739,11.056,586.75
451.00,5.000,17.828,6.778,6.778,0.000,0.000,1.0000,25.000,10.774,11.050,587.87
456.00,5.000,17.823,6.778,6.778,0.000,0.000,1.0000,25.000,10.810,11.044,588.99
461.00,5.000,17.817,6.779,6.779,0.000,0.000,1.0000,25.000,10.845,11.038,590.10
466.00,5.000,17.812,6.780,6.780,0.000,0.000,1.0000,25.000,10.881,11.032,591.20
471.00,5.000,17.807,6.780,6.780,0.000,0.000,1.0000,25.000,10.916,11.026,592.29
476.00,5.000,17.801,6.781,6.781,0.000,0.000,1.0000,25.000,10.951,11.021,593.38
481.00,5.000,17.796,6.781,6.781,0.000,0.000,1.0000,25.000,10.987,11.015,594.46
